member_id,first_name,last_name,email,phone,dob,state,zip_code,enrollment_date,agent_id,carrier,plan_type
MEM004084,Jennifer,Webb,townsendveronica@example.net,(300)200-3901,1978-03-13,MI,73787,2023-01-10,AGT0042,VSP,Vision Basic
MEM004085,Brandon,Bradley,lorimercado@example.org,001-403-888-7815x14178,1994-11-16,CA,48603,2024-04-30,AGT0060,VSP,Vision Premium
MEM004086,Justin,Brown,salasrebecca@example.org,001-342-795-5538x7097,1972-11-06,IL,87387,2023-12-19,AGT0056,MetLife,Vision Basic
MEM004087,Kevin,Dudley,samanthagarner@example.org,(683)628-3715x875,1971-08-23,TX,80459,2023-01-29,AGT0034,MetLife,Dental+Vision Bundle
MEM004088,Richard,White,whitneymclean@example.com,(204)272-9484x2209,1968-11-05,GA,14462,2024-05-03,AGT0017,VSP,Vision Premium
MEM004089,Julie,Walker,bestsylvia@example.com,+1-309-570-6704x3024,1955-05-09,IL,46161,2023-07-04,AGT0023,Zurich,Dental Basic
MEM004090,Anthony,Thornton,watsonmary@example.org,557.641.5181,1959-07-20,OH,23686,2023-04-16,AGT0060,VSP,Vision Premium
MEM004091,Gina,Fowler,coxdominique@example.com,001-739-990-5379x9915,1988-03-18,CA,20096,2024-05-16,AGT0016,VSP,Dental Basic
MEM004092,Andrea,Webb,deborah18@example.org,(328)926-1362x43419,1955-02-18,KY,88396,2023-06-18,AGT0021,Zurich,Dental+Vision Bundle
MEM004093,Colleen,Park,annette29@example.com,240-255-4632x1827,1960-03-25,KY,98955,2024-01-16,AGT0035,Zurich,Dental Premium
MEM004094,Peter,Summers,rubenroberson@example.org,8844476077,1970-11-16,IN,68739,2024-07-20,AGT0048,MetLife,Dental+Vision Bundle
MEM004095,Robert,Case,jessewilcox@example.net,+1-489-785-2588x0496,2001-11-28,IN,22353,2024-03-11,AGT0027,Zurich,Dental+Vision Bundle
MEM004096,Michael,Ramsey,marksjane@example.com,495.331.3135,1966-10-17,IN,40171,2023-07-03,AGT0024,Zurich,Dental Premium
MEM004097,Jennifer,Cook,erowland@example.com,631-792-6219x731,1999-04-23,IN,59727,2024-08-05,AGT0013,VSP,Dental Basic
MEM004098,Henry,Santos,jacob86@example.net,(901)694-6116x0810,1974-02-06,FL,87906,2024-02-12,AGT0010,MetLife,Dental Premium
MEM004099,Matthew,Moore,danielle86@example.org,+1-850-385-5110x8030,1956-05-30,FL,45946,2023-01-26,AGT0060,MetLife,Dental+Vision Bundle
MEM004100,Kenneth,Davis,steven70@example.org,+1-571-831-1942x7100,1985-11-22,MI,51018,2023-03-24,AGT0058,MetLife,Dental+Vision Bundle
MEM004101,Tina,Lowery,hamiltonedwin@example.net,001-779-788-1594x5606,1952-12-14,KY,85651,2023-01-12,AGT0075,MetLife,Dental Basic
MEM004102,Vickie,Vargas,riverakaren@example.com,(775)509-0161,1991-03-02,IL,82536,2024-02-28,AGT0033,VSP,Dental Premium
MEM004103,Erin,Conway,joshua31@example.com,(430)203-0045,1960-02-25,FL,69542,2023-08-18,AGT0021,Zurich,Dental Premium
MEM004104,Karen,Harris,hancockchristine@example.net,+1-588-831-1496,1988-11-13,MI,65444,2024-03-30,AGT0072,MetLife,Vision Basic
MEM004105,Ricky,Scott,joshua21@example.net,670-462-2178,1952-12-01,GA,54592,2024-07-30,AGT0042,VSP,Dental Basic
MEM004106,Jessica,Gonzalez,smithjennifer@example.org,+1-590-329-1542x59428,1999-05-07,TN,14941,2023-12-25,AGT0014,Zurich,Vision Basic
MEM004107,Douglas,Johnson,frusso@example.org,+1-344-923-6025x67322,1970-03-05,IL,14056,2024-09-11,AGT0060,Zurich,Dental Basic
MEM004108,Frank,Daniel,suarezcarly@example.net,654-209-3436x88691,1966-03-02,TX,28671,2024-05-20,AGT0012,MetLife,Dental+Vision Bundle
MEM004109,Anthony,Bauer,michele69@example.org,8099038755,1984-10-10,MI,50892,2023-05-01,AGT0045,Zurich,Dental Basic
MEM004110,Nicole,Young,angelahall@example.com,330-547-1427x205,1988-07-05,IN,79592,2024-07-30,AGT0017,VSP,Vision Premium
MEM004111,Tonya,Mitchell,robertsmonique@example.com,311-828-4256,1985-06-13,TN,23220,2024-04-08,AGT0022,VSP,Dental+Vision Bundle
MEM004112,Patricia,Miranda,agarner@example.org,(713)277-2769x055,1977-04-01,TN,67740,2024-07-20,AGT0027,Zurich,Vision Basic
MEM004113,Juan,Holmes,smithmelissa@example.com,(394)430-7498x20976,2002-08-10,TN,61930,2024-09-30,AGT0003,VSP,Vision Premium
MEM004114,William,Black,orozcocarlos@example.org,(469)695-1906,1998-12-30,GA,40128,2024-06-01,AGT0039,MetLife,Dental Premium
MEM004115,Douglas,Wood,weissbenjamin@example.net,371-528-7533x48080,1982-08-08,GA,57827,2024-05-22,AGT0003,MetLife,Dental Basic
MEM004116,Lauren,Fuentes,lisa47@example.com,001-221-642-5482x718,1959-04-08,CA,42376,2023-01-11,AGT0022,Zurich,Dental Basic
MEM004117,Stephen,Long,gavinsimmons@example.com,+1-747-207-2176,1956-12-22,TN,46595,2023-07-10,AGT0039,MetLife,Vision Basic
MEM004118,Jeremiah,Baker,kaylamiller@example.net,940.663.9590x700,1973-03-29,TX,08590,2023-10-14,AGT0074,MetLife,Vision Basic
MEM004119,Taylor,Sanchez,hrobinson@example.org,001-390-693-3186x83985,1964-01-28,TN,91098,2023-06-27,AGT0025,MetLife,Dental Basic
MEM004120,Patrick,Sanchez,ubennett@example.net,(539)418-9009x1807,1965-01-19,MI,12913,2023-01-07,AGT0046,MetLife,Dental Basic
MEM004121,April,Ponce,david19@example.com,001-734-286-0717x754,1979-09-24,TN,64012,2024-01-19,AGT0008,MetLife,Vision Basic
MEM004122,Dana,Mcconnell,bgordon@example.net,7479790013,1980-04-16,KY,88579,2023-08-20,AGT0043,Zurich,Vision Premium
MEM004123,Amber,Randolph,wrightjacob@example.org,905.594.6696x1479,1970-04-12,GA,67337,2023-02-04,AGT0075,Zurich,Dental+Vision Bundle
MEM004124,Beverly,Myers,alicia33@example.net,(629)454-0054x530,1975-07-22,MI,14770,2024-07-27,AGT0080,MetLife,Vision Premium
MEM004125,Justin,Ellison,loribarker@example.com,001-265-418-9994x0364,1967-04-17,IL,76334,2023-09-09,AGT0038,MetLife,Dental Premium
MEM004126,Amber,Davis,jbrowning@example.net,732.662.1003,2003-02-13,GA,62853,2023-06-17,AGT0017,MetLife,Dental+Vision Bundle
MEM004127,David,Wilson,nathan52@example.org,001-983-462-3081,1981-02-11,CA,93605,2023-01-28,AGT0069,Zurich,Dental Basic
MEM004128,Raymond,Hurley,ijordan@example.com,(204)941-5682,1974-03-05,KY,20745,2023-05-10,AGT0012,MetLife,Dental+Vision Bundle
MEM004129,Timothy,Tanner,ashley94@example.net,4185989266,1989-11-11,TN,99519,2023-02-28,AGT0077,VSP,Dental Premium
MEM004130,Katelyn,Cherry,dcole@example.net,+1-665-560-0229x5703,2003-12-07,CA,45935,2024-09-18,AGT0018,MetLife,Dental Basic
MEM004131,Julie,Lewis,alvarezbrian@example.net,001-787-467-9936x891,1994-07-15,GA,06302,2023-09-06,AGT0026,MetLife,Vision Basic
MEM004132,Brenda,Moreno,phale@example.com,277.341.5463x3441,2002-10-02,TN,23694,2023-11-13,AGT0036,MetLife,Dental Basic
MEM004133,Angela,Esparza,torresmaria@example.com,(907)448-0155,1984-06-11,IL,07925,2023-01-16,AGT0077,VSP,Vision Basic
MEM004134,Michael,Edwards,spencermiller@example.org,001-568-507-5009x6708,1968-03-23,FL,68748,2024-08-02,AGT0044,Zurich,Dental+Vision Bundle
MEM004135,Allison,Fletcher,pattersonlauren@example.org,001-438-328-7899x17235,2002-07-27,IL,47128,2023-04-11,AGT0024,VSP,Dental Premium
MEM004136,Patricia,Davis,mcarlson@example.org,571.600.2397x70431,1958-12-17,FL,47024,2023-08-23,AGT0048,MetLife,Vision Premium
MEM004137,Kristen,Neal,russellalyssa@example.net,001-332-389-9710x57549,1987-12-31,KY,10408,2023-05-12,AGT0061,VSP,Dental Basic
MEM004138,Katherine,Smith,ortizlori@example.org,001-689-589-1128x1471,1985-10-06,KY,72821,2024-06-04,AGT0050,MetLife,Dental+Vision Bundle
MEM004139,Erica,Compton,bowerschristopher@example.net,703-535-9690x0705,1952-04-12,CA,02699,2023-05-26,AGT0055,MetLife,Dental Premium
MEM004140,Christine,Hutchinson,fgriffin@example.net,(698)468-3017x76260,1952-05-16,IN,94436,2023-08-23,AGT0074,Zurich,Dental Basic
MEM004141,Renee,Gregory,john95@example.net,(396)982-6069x2804,1974-02-04,TN,81395,2024-06-29,AGT0018,VSP,Dental Basic
MEM004142,Cristina,Peters,bobbywalker@example.org,7377660028,1959-07-02,OH,08416,2023-06-20,AGT0046,Zurich,Dental Basic
MEM004143,Jason,Brennan,erika10@example.com,297.631.7367x23101,1981-10-25,IN,46814,2023-12-06,AGT0041,MetLife,Dental Premium
MEM004144,Mary,Ray,elaine30@example.org,(607)330-8163,1959-01-02,CA,11353,2023-05-23,AGT0014,VSP,Dental Basic
MEM004145,Andrew,Morgan,kelseyhubbard@example.com,+1-477-926-1958x4361,1996-06-02,FL,25422,2023-02-20,AGT0063,Zurich,Vision Basic
MEM004146,Rachel,Hoffman,kellyevans@example.org,(880)485-7623,1973-05-30,FL,31578,2023-05-24,AGT0078,MetLife,Dental Premium
MEM004147,Barbara,Ortiz,caseyzoe@example.com,9242855256,1961-10-12,IL,69361,2023-09-15,AGT0012,Zurich,Vision Basic
MEM004148,Amanda,Myers,michaelroberson@example.com,(398)598-2054,1978-10-30,TX,61824,2023-09-18,AGT0015,Zurich,Dental Basic
MEM004149,Sarah,Doyle,victoriathompson@example.org,(771)264-3169,1977-02-20,TX,08414,2023-01-08,AGT0062,VSP,Dental Basic
MEM004150,Kristen,Boyd,hodgescharles@example.com,6209122125,1984-04-16,CA,20525,2024-05-19,AGT0026,MetLife,Dental+Vision Bundle
MEM004151,Joel,Murray,zachary48@example.net,001-536-798-0225x091,2002-11-01,CA,87115,2023-06-24,AGT0072,VSP,Dental Premium
MEM004152,Samantha,Mcdonald,lewisheather@example.org,441-357-0995,1955-02-17,IL,08483,2024-01-02,AGT0044,VSP,Vision Premium
MEM004153,Katelyn,Powell,cooperamanda@example.net,(361)610-4476,1976-01-02,GA,75511,2024-11-12,AGT0036,MetLife,Dental+Vision Bundle
MEM004154,Kimberly,Gonzalez,reedchristian@example.com,919.445.7545x23558,1995-03-03,TN,76864,2023-12-08,AGT0068,Zurich,Dental Basic
MEM004155,Lindsey,Diaz,lori24@example.org,408-471-5409,1965-05-31,TN,81434,2024-07-08,AGT0056,Zurich,Vision Premium
MEM004156,Sarah,Chambers,robert29@example.com,(754)983-5459,1986-04-17,IL,25003,2023-05-19,AGT0003,Zurich,Vision Basic
MEM004157,Ryan,Turner,lisa50@example.org,(430)897-2967,1993-04-07,IL,50136,2024-02-12,AGT0075,MetLife,Dental Premium
MEM004158,Christopher,Hunter,claire40@example.com,(509)243-4102,1978-08-11,TN,14384,2023-08-10,AGT0011,Zurich,Dental Premium
MEM004159,Krista,Gonzalez,hoganjohn@example.com,839.888.6849,1964-04-07,IL,55114,2024-07-22,AGT0024,VSP,Dental Basic
MEM004160,Alyssa,Olson,jill15@example.net,591.822.1904,1997-11-04,IL,04752,2023-04-19,AGT0046,Zurich,Vision Premium
MEM004161,Rhonda,Barnes,adamsjohn@example.net,244-269-4421x1067,1986-05-27,IL,47681,2024-10-12,AGT0039,VSP,Dental Basic
MEM004162,Jason,Shields,georgeschroeder@example.net,651-687-1040,1966-12-06,CA,56601,2024-02-26,AGT0033,MetLife,Vision Basic
MEM004163,Jose,Blake,kperez@example.net,001-922-284-0144,1965-03-18,IL,91782,2023-04-03,AGT0032,VSP,Dental Basic
MEM004164,Deborah,Barrett,oblanchard@example.com,205.841.6318x92750,2001-06-11,IL,86811,2024-08-06,AGT0077,MetLife,Vision Premium
MEM004165,Emily,Pittman,curtislopez@example.net,9052067481,1987-06-16,GA,26925,2024-09-12,AGT0022,Zurich,Dental Premium
MEM004166,Erica,Young,suareznicole@example.org,658.613.0121x7099,1986-10-10,GA,77668,2023-05-18,AGT0001,VSP,Dental+Vision Bundle
MEM004167,Marcus,Ford,clarkdaniel@example.org,+1-206-816-9185x361,1954-09-21,CA,65950,2023-12-17,AGT0047,VSP,Dental Basic
MEM004168,Anthony,Krause,acastillo@example.org,989-312-7177x32685,1992-10-24,KY,08415,2023-03-10,AGT0006,MetLife,Vision Premium
MEM004169,Kristi,Moss,bryan86@example.org,985-952-5676,1956-09-19,IN,80492,2024-09-21,AGT0011,Zurich,Dental Basic
MEM004170,Donna,Smith,sandra11@example.com,+1-869-811-5340x52426,1968-01-06,TX,75234,2024-01-15,AGT0080,MetLife,Dental Basic
MEM004171,Sonya,Griffin,kgilbert@example.org,3785281604,1991-08-07,OH,65523,2023-11-02,AGT0012,Zurich,Dental Basic
MEM004172,Brittany,Fletcher,cnelson@example.com,001-570-338-3410,1954-03-13,GA,13718,2023-01-06,AGT0003,Zurich,Dental Basic
MEM004173,Charles,Kelly,ibrown@example.org,7788490824,1953-05-06,TN,02294,2024-05-12,AGT0052,VSP,Dental Premium
MEM004174,Gabriela,Thornton,samantha20@example.org,202.523.9354,1954-12-04,FL,49466,2024-03-04,AGT0056,MetLife,Dental Premium
MEM004175,Shannon,Hall,kathygreen@example.com,327.781.2196x5735,1997-03-01,TN,86604,2023-08-12,AGT0002,MetLife,Vision Basic
MEM004176,Sheila,Jarvis,ywilliams@example.com,5766647124,1991-07-17,IL,96302,2023-08-22,AGT0026,VSP,Dental Premium
MEM004177,Joan,May,josemurphy@example.net,451.857.9800x583,1988-03-08,IL,84559,2024-03-31,AGT0029,Zurich,Dental Basic
MEM004178,Breanna,Fields,obrown@example.net,7174982109,1986-10-25,OH,65961,2023-07-22,AGT0002,Zurich,Dental+Vision Bundle
MEM004179,Angela,Sanchez,haydencook@example.net,001-768-334-5116x106,1973-03-27,KY,41607,2024-09-24,AGT0012,VSP,Dental Premium
MEM004180,Destiny,Robinson,sarahjackson@example.com,(893)265-8834,1958-11-23,GA,43950,2023-07-24,AGT0045,VSP,Dental+Vision Bundle
MEM004181,Edward,Johnson,amy25@example.org,(679)213-8851x5869,1960-06-08,MI,80842,2023-10-22,AGT0059,MetLife,Vision Basic
MEM004182,Kenneth,Robertson,hhenson@example.net,(899)317-8076,1984-11-03,TX,48015,2024-11-05,AGT0047,VSP,Dental+Vision Bundle
MEM004183,Jonathan,Padilla,gallowaystephanie@example.com,387-400-1365,1987-11-10,MI,24706,2023-02-02,AGT0033,Zurich,Dental Premium
MEM004184,Alan,Fisher,sean91@example.org,(447)425-9856x8421,1954-01-14,KY,67614,2024-09-30,AGT0055,MetLife,Vision Basic
MEM004185,Rachel,Guzman,jared54@example.org,430-719-4267x363,1958-12-24,TX,14484,2023-12-15,AGT0071,VSP,Dental Basic
MEM004186,Michael,Davis,deborah08@example.org,653-910-0259x0475,1994-05-10,CA,57678,2023-03-30,AGT0079,Zurich,Dental Basic
MEM004187,Carla,Owens,michaelmorris@example.net,446.991.7284x71271,1966-05-25,IN,22922,2023-11-03,AGT0022,VSP,Vision Basic
MEM004188,Kristina,Miller,mmedina@example.org,330.565.5976,1977-08-08,KY,47138,2024-03-31,AGT0035,MetLife,Vision Premium
MEM004189,Matthew,Mccarthy,wolfeeric@example.org,796.717.7001x280,1969-08-25,KY,91065,2023-06-22,AGT0045,VSP,Vision Premium
MEM004190,Carlos,White,amy98@example.org,711.698.9683,1994-12-12,GA,04918,2023-07-21,AGT0074,VSP,Dental Premium
MEM004191,Micheal,Byrd,bhartman@example.net,(705)264-3290x0889,1964-11-06,TN,75927,2023-01-12,AGT0038,Zurich,Dental Premium
MEM004192,Chad,Porter,victornguyen@example.com,001-536-822-9822x505,1983-12-16,IL,42420,2023-08-19,AGT0054,Zurich,Vision Basic
MEM004193,Michelle,Davis,lesliebaker@example.net,220-694-1844x462,1991-12-14,IL,25059,2023-10-15,AGT0026,Zurich,Dental Premium
MEM004194,Kyle,Osborn,lreid@example.com,(273)413-9211,1955-09-03,IN,87546,2023-09-30,AGT0001,Zurich,Dental Premium
MEM004195,Brittany,Atkins,ellisjason@example.com,001-972-590-3216x51556,1980-04-02,TN,97526,2024-05-27,AGT0062,Zurich,Dental+Vision Bundle
MEM004196,Jake,Bennett,gibsondevin@example.com,787.965.9732x460,1958-03-14,GA,99000,2023-06-28,AGT0036,MetLife,Dental Premium
MEM004197,Sabrina,Johnson,mercadoheather@example.org,+1-925-205-8368x251,1951-06-09,IN,84116,2024-08-27,AGT0075,MetLife,Vision Basic
MEM004198,Eddie,Sellers,diana52@example.com,546.993.4432x228,1973-06-29,GA,22867,2023-03-21,AGT0007,VSP,Vision Basic
MEM004199,Maria,Noble,lopeztroy@example.org,(604)748-4000,1986-11-01,OH,28915,2024-10-25,AGT0038,MetLife,Vision Basic
MEM004200,Kevin,Hill,loriporter@example.net,+1-928-917-2724x334,1973-07-01,KY,22438,2024-06-19,AGT0028,VSP,Dental Basic
MEM004201,Felicia,Baker,justin76@example.org,+1-782-855-9948x4827,1957-05-22,TX,48277,2024-01-20,AGT0058,Zurich,Dental+Vision Bundle
MEM004202,Micheal,Arnold,oayala@example.net,001-794-313-0087x10623,1987-04-16,KY,52178,2023-12-26,AGT0054,VSP,Dental Basic
MEM004203,Anne,Hubbard,emilybaker@example.com,001-864-495-6656x60207,1970-12-24,GA,37162,2024-02-02,AGT0071,MetLife,Dental Premium
MEM004204,Lauren,Edwards,jessicaperkins@example.org,001-627-634-8579x49418,1957-10-26,TX,22237,2023-11-01,AGT0048,Zurich,Vision Premium
MEM004205,Ryan,Lowe,jeffrey05@example.com,(749)241-5874x491,1953-01-04,IN,23191,2024-08-07,AGT0020,VSP,Vision Basic
MEM004206,Donald,Cross,carlos85@example.net,+1-797-268-1165,2001-10-02,OH,91817,2023-06-20,AGT0002,Zurich,Dental Premium
MEM004207,Alejandra,Rodriguez,singletonscott@example.net,001-815-274-8004,1990-10-08,TX,69327,2023-02-11,AGT0050,MetLife,Dental Premium
MEM004208,Elizabeth,Hancock,nicholasjimenez@example.net,(924)690-9342,1982-08-06,GA,79414,2023-08-30,AGT0055,MetLife,Dental Premium
MEM004209,Shannon,Gordon,kmorris@example.net,555-915-6249,1970-06-12,MI,18808,2023-02-07,AGT0057,VSP,Dental+Vision Bundle
MEM004210,Brittany,Stewart,austinclark@example.org,(604)826-3759x9729,1995-09-07,MI,82797,2024-08-29,AGT0028,MetLife,Dental Premium
MEM004211,April,Cox,stephen05@example.org,+1-357-659-9753x92918,1989-06-23,MI,05851,2024-10-22,AGT0003,VSP,Vision Basic
MEM004212,Maurice,Mason,robert52@example.net,589-235-8058,1999-03-01,IL,58679,2023-05-04,AGT0024,Zurich,Dental Basic
MEM004213,Paul,Gardner,strongjohn@example.org,(802)444-2117x3849,1992-08-25,CA,96521,2024-02-25,AGT0036,MetLife,Vision Basic
MEM004214,Shannon,Wright,ucastro@example.com,+1-450-570-1342,1990-07-25,TX,43009,2024-06-08,AGT0065,VSP,Dental Premium
MEM004215,Jessica,Reese,kirk05@example.com,001-610-362-0802x0110,1979-07-24,CA,19391,2024-05-29,AGT0006,VSP,Vision Basic
MEM004216,Stephanie,Hicks,sbarker@example.net,+1-760-722-5092x0119,2001-05-17,GA,21939,2023-07-30,AGT0027,VSP,Vision Premium
MEM004217,Ralph,Burns,tracyanderson@example.com,225-692-7976,1996-03-16,CA,06465,2023-06-23,AGT0065,VSP,Dental+Vision Bundle
MEM004218,Ian,Rodriguez,kimberlysparks@example.org,2845952540,1978-04-03,TN,48269,2023-01-25,AGT0003,Zurich,Vision Basic
MEM004219,Elizabeth,Beltran,wisejessica@example.net,+1-993-445-7649x4789,1962-05-21,IL,51158,2024-08-07,AGT0016,Zurich,Vision Basic
MEM004220,Holly,Contreras,millerdenise@example.net,001-416-946-6632x6631,2000-05-01,GA,66487,2023-09-26,AGT0010,Zurich,Dental+Vision Bundle
MEM004221,Lorraine,Valencia,sreyes@example.org,958-748-5166x2635,1989-09-22,IN,39348,2024-11-30,AGT0053,VSP,Dental Basic
MEM004222,Heather,Blake,gerald05@example.com,668-933-1421,1956-04-03,GA,23855,2023-03-04,AGT0021,Zurich,Dental+Vision Bundle
MEM004223,Diana,Marsh,glenneric@example.org,754-440-2741x24320,1951-05-01,FL,04343,2024-11-23,AGT0025,Zurich,Vision Basic
MEM004224,Jennifer,Alvarez,brewerdeborah@example.com,+1-461-736-7634x85285,1957-03-09,CA,67810,2024-06-05,AGT0069,MetLife,Vision Basic
MEM004225,Adrian,Horton,spearsanthony@example.org,001-327-996-8559x6521,1963-10-23,GA,64751,2024-07-29,AGT0042,MetLife,Vision Premium
MEM004226,Morgan,Arnold,smithvincent@example.org,393-690-3064x16702,1991-08-06,OH,74619,2023-08-27,AGT0059,Zurich,Dental+Vision Bundle
MEM004227,Jacob,Hurley,hoganwilliam@example.org,701-507-7250x210,1997-11-24,GA,07901,2023-01-07,AGT0040,Zurich,Dental Premium
MEM004228,Cynthia,Watts,james29@example.org,453.994.1187,2002-09-10,KY,36098,2024-02-19,AGT0021,MetLife,Dental Basic
MEM004229,Gordon,Tapia,jerrymiller@example.com,(313)963-1159x69554,1998-01-18,MI,72603,2024-08-28,AGT0012,Zurich,Vision Premium
MEM004230,Brian,Payne,rhonda76@example.org,916-525-3164x023,1977-02-19,CA,75717,2023-12-01,AGT0003,MetLife,Dental Premium
MEM004231,Jeff,Barr,micheal74@example.org,+1-729-586-0377x90542,1987-07-20,FL,11381,2024-08-02,AGT0004,VSP,Vision Basic
MEM004232,Thomas,Johnson,trevorstein@example.org,478-887-2878,1980-07-02,TX,45099,2023-03-07,AGT0057,MetLife,Dental Basic
MEM004233,Albert,Garrison,christianjackson@example.org,(348)536-6253x967,1997-08-05,IL,19776,2023-09-22,AGT0035,MetLife,Vision Basic
MEM004234,Kimberly,Chapman,adamjones@example.com,001-352-223-9315,1974-12-08,MI,47305,2024-06-08,AGT0007,Zurich,Dental Basic
MEM004235,Heidi,Stephens,bobby79@example.com,(928)210-8918,1956-10-04,FL,68268,2024-11-25,AGT0069,MetLife,Dental Premium
MEM004236,Carol,Cook,starkjeffrey@example.net,+1-591-513-2036x0960,1950-07-02,GA,65146,2024-05-29,AGT0049,Zurich,Dental Premium
MEM004237,Joshua,Bernard,mooneyrichard@example.org,228.307.9344x696,1960-03-21,TN,06780,2023-08-16,AGT0068,Zurich,Dental+Vision Bundle
MEM004238,Eric,Miller,scottsimon@example.net,001-480-544-6007x9194,1959-03-28,GA,43799,2023-02-23,AGT0033,Zurich,Dental+Vision Bundle
MEM004239,Christine,Robbins,briantucker@example.org,+1-504-299-7805x50144,1962-09-25,TX,13395,2024-11-04,AGT0012,VSP,Dental Basic
MEM004240,Dan,Jones,ytucker@example.com,721-607-5353,1954-02-28,OH,89930,2024-04-04,AGT0061,MetLife,Dental+Vision Bundle
MEM004241,Nicole,Garner,nwood@example.com,(658)349-1282x642,1986-12-27,KY,35747,2023-06-09,AGT0006,VSP,Dental+Vision Bundle
MEM004242,Kimberly,Cook,nwilson@example.com,(858)354-7398x9301,1952-10-15,TX,23903,2023-07-28,AGT0070,MetLife,Vision Basic
MEM004243,Stephanie,Cantu,kennethgray@example.net,415-507-1689,1990-10-03,IL,19498,2023-03-09,AGT0052,MetLife,Vision Basic
MEM004244,Kim,Wilson,rrodriguez@example.com,353.601.5705x570,1987-03-14,TX,32610,2024-09-07,AGT0023,Zurich,Dental+Vision Bundle
MEM004245,Madeline,Glenn,katieflowers@example.com,599.418.2440x428,1976-11-02,TX,33714,2023-10-31,AGT0042,MetLife,Vision Premium
MEM004246,Gary,Johnson,joseph08@example.com,(897)596-7642,1991-01-22,IL,95179,2023-01-20,AGT0067,Zurich,Vision Premium
MEM004247,Jeremy,Clark,harrismichael@example.org,327-841-4055,2000-09-07,IL,88157,2023-12-14,AGT0060,Zurich,Dental Premium
MEM004248,Kerri,Francis,ymcdonald@example.org,+1-616-816-9349x617,1987-08-03,TX,33554,2023-03-19,AGT0001,VSP,Dental+Vision Bundle
MEM004249,Amy,Garrett,brianrichard@example.net,720-575-7046x48371,2003-10-25,GA,99832,2023-04-26,AGT0015,MetLife,Vision Premium
MEM004250,Bruce,Tucker,erintucker@example.com,816.974.3121x82725,1985-02-28,IL,29696,2024-02-20,AGT0002,Zurich,Dental Basic
MEM004251,Teresa,Ortega,miranda17@example.net,616-347-5609x1575,1951-07-03,MI,49442,2023-05-17,AGT0080,MetLife,Vision Basic
MEM004252,Shawn,Patterson,karla82@example.org,528-720-9788x622,1965-09-20,GA,30656,2024-10-12,AGT0025,Zurich,Dental+Vision Bundle
MEM004253,Melissa,Barber,davidvalenzuela@example.org,001-886-287-9732x598,1975-03-06,KY,80518,2023-09-28,AGT0028,VSP,Dental+Vision Bundle
MEM004254,Barbara,Erickson,mistyharper@example.com,(285)398-9344x328,1966-07-01,KY,78599,2024-01-26,AGT0043,Zurich,Vision Premium
